name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,regional_sales_total,decade,sales_tier,is_high_seller,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,dominant_region
Assassin's Creed III,PS3,2012,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5,6.5,2010s,blockbuster,1,0.4061538461538462,0.39384615384615385,0.024615384615384615,0.17538461538461536,North America
Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,6.430000000000001,2000s,blockbuster,1,0.7744945567651633,0.20217729393468117,0.01244167962674961,0.01088646967340591,North America
Pokémon Emerald Version,GBA,2004,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,6.420000000000001,2000s,blockbuster,1,0.4003115264797507,0.24610591900311524,0.32087227414330216,0.03271028037383177,North America
Kingdom Hearts,PS2,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,6.4,2000s,blockbuster,1,0.56875,0.18749999999999997,0.23281249999999998,0.010937500000000001,North America
Pokémon Crystal Version,GB,2000,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,6.39,2000s,blockbuster,1,0.39906103286384975,0.24413145539906106,0.2018779342723005,0.15492957746478875,North America
Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,6.359999999999999,2000s,blockbuster,1,0.6823899371069183,0.21226415094339626,0.009433962264150943,0.0959119496855346,North America
Red Dead Redemption,X360,2010,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34,6.33,2010s,blockbuster,1,0.5845181674565562,0.31121642969984203,0.014218009478672985,0.0900473933649289,North America
Super Mario Sunshine,GC,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,6.31,2000s,blockbuster,1,0.6354992076069731,0.19968304278922347,0.13787638668779714,0.026941362916006344,North America
Street Fighter II: The World Warrior,SNES,1992,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,6.29,1990s,blockbuster,1,0.3926868044515104,0.13195548489666137,0.4562798092209857,0.019077901430842606,Japan
World of Warcraft,PC,2004,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28,6.28,2000s,blockbuster,1,0.011146496815286625,0.9888535031847133,0.0,0.0,Europe
Driver,PS,1999,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27,6.26,1990s,blockbuster,1,0.4968051118210863,0.4472843450479233,0.0031948881789137383,0.05271565495207668,North America
Kinect Sports,X360,2010,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24,6.24,2010s,blockbuster,1,0.6282051282051282,0.28525641025641024,0.004807692307692307,0.08173076923076923,North America
Gears of War 3,X360,2011,Shooter,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24,6.23,2010s,blockbuster,1,0.6500802568218298,0.26003210272873195,0.011235955056179775,0.07865168539325842,North America
Gears of War,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11,6.109999999999999,2000s,blockbuster,1,0.5793780687397709,0.3109656301145663,0.011456628477905077,0.09819967266775778,North America
Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,6.05,2000s,blockbuster,1,0.40495867768595045,0.33223140495867765,0.143801652892562,0.11900826446280992,North America
Sonic the Hedgehog 2,GEN,1992,Platform,Sega,4.47,1.2,0.16,0.19,6.03,6.0200000000000005,1990s,blockbuster,1,0.7425249169435215,0.19933554817275745,0.026578073089700994,0.03156146179401993,North America
Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03,6.03,2000s,blockbuster,1,0.43615257048092865,0.2885572139303482,0.1376451077943615,0.1376451077943615,North America
Metal Gear Solid,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,6.03,1990s,blockbuster,1,0.527363184079602,0.3034825870646766,0.12935323383084577,0.03980099502487562,North America
The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99,5.9799999999999995,2010s,blockbuster,1,0.4030100334448161,0.38127090301003347,0.0468227424749164,0.16889632107023414,North America
Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,5.95,2000s,blockbuster,1,0.31596638655462184,0.0,0.3915966386554622,0.292436974789916,Japan
LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment,2.8,2.05,0.17,0.9,5.92,5.92,2000s,blockbuster,1,0.47297297297297297,0.34628378378378377,0.028716216216216218,0.15202702702702703,North America
Dragon Quest IX: Sentinels of the Starry Skies,DS,2009,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84,5.85,2000s,blockbuster,1,0.11282051282051284,0.11794871794871795,0.7435897435897436,0.02564102564102564,Japan
LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.66,1.63,0.0,0.53,5.83,5.82,2000s,blockbuster,1,0.6288659793814433,0.2800687285223367,0.0,0.09106529209621993,North America
Resident Evil 2,PS,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,5.819999999999999,1990s,blockbuster,1,0.3230240549828179,0.2525773195876289,0.34707903780068733,0.077319587628866,Japan
Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,5.74,1990s,blockbuster,1,0.3937282229965156,0.3292682926829268,0.23693379790940766,0.04006968641114982,North America
Cooking Mama,DS,2006,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72,5.720000000000001,2000s,blockbuster,1,0.5472027972027971,0.3391608391608391,0.012237762237762238,0.10139860139860138,North America
Destiny,PS4,2014,Shooter,Activision,2.49,2.05,0.16,0.96,5.65,5.66,2010s,blockbuster,1,0.43992932862190814,0.362190812720848,0.028268551236749116,0.16961130742049468,North America
Tetris,NES,1988,Puzzle,Nintendo,2.97,0.69,1.81,0.11,5.58,5.580000000000001,1980s,blockbuster,1,0.532258064516129,0.1236559139784946,0.3243727598566308,0.019713261648745515,North America
Assassin's Creed II,PS3,2009,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57,5.57,2000s,blockbuster,1,0.45601436265709155,0.35008976660682223,0.03770197486535009,0.15619389587073607,North America
Super Smash Bros.,N64,1999,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55,5.5600000000000005,1990s,blockbuster,1,0.5305755395683454,0.10791366906474818,0.3543165467625899,0.007194244604316546,North America
Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55,5.55,2000s,blockbuster,1,0.590990990990991,0.2972972972972973,0.012612612612612614,0.09909909909909911,North America
Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53,5.5200000000000005,2010s,blockbuster,1,0.4891304347826087,0.34601449275362317,0.019927536231884056,0.14492753623188406,North America
Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,5.52,2000s,blockbuster,1,0.5416666666666667,0.34782608695652173,0.01811594202898551,0.0923913043478261,North America
Monster Hunter Freedom Unite,PSP,2008,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,5.51,2000s,blockbuster,1,0.0852994555353902,0.10344827586206896,0.7495462794918331,0.061705989110707814,Japan
Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,5.49,2000s,blockbuster,1,0.5719489981785064,0.22586520947176683,0.1657559198542805,0.03642987249544627,North America
Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,5.48,2000s,blockbuster,1,0.47810218978102187,0.2992700729927007,0.18065693430656932,0.041970802919708027,North America
Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,5.470000000000001,2000s,blockbuster,1,0.5868372943327239,0.20292504570383912,0.17367458866544788,0.03656307129798903,North America
Pokemon Stadium,N64,1999,Strategy,Nintendo,3.18,1.24,0.94,0.09,5.45,5.449999999999999,1990s,blockbuster,1,0.5834862385321102,0.22752293577981655,0.1724770642201835,0.01651376146788991,North America
Call of Duty: World at War,PS3,2008,Shooter,Activision,2.72,1.87,0.0,0.84,5.43,5.43,2000s,blockbuster,1,0.5009208103130756,0.3443830570902395,0.0,0.15469613259668508,North America
Crash Bandicoot: The Wrath of Cortex,PS2,2001,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42,5.42,2000s,blockbuster,1,0.38191881918819187,0.4225092250922509,0.04428044280442804,0.15129151291512916,Europe
Minecraft,PS3,2014,Misc,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42,5.42,2010s,blockbuster,1,0.3634686346863469,0.4630996309963099,0.0,0.17343173431734316,Europe
Final Fantasy XIII,PS3,2009,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36,5.369999999999999,2000s,blockbuster,1,0.32402234636871513,0.23091247672253262,0.3482309124767226,0.09683426443202982,Japan
Dr. Mario,GB,1989,Puzzle,Nintendo,2.18,0.96,2.0,0.2,5.34,5.340000000000001,1980s,blockbuster,1,0.40823970037453183,0.17977528089887637,0.3745318352059925,0.037453183520599245,North America
Pokemon Pinball,GB,1999,Misc,Nintendo,3.02,1.12,1.01,0.16,5.31,5.3100000000000005,1990s,blockbuster,1,0.5687382297551788,0.21092278719397364,0.1902071563088512,0.030131826741996232,North America
Assassin's Creed III,X360,2012,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3,5.3100000000000005,2010s,blockbuster,1,0.5894538606403013,0.3220338983050847,0.005649717514124293,0.08286252354048963,North America
Final Fantasy IX,PS,2000,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,5.31,2000s,blockbuster,1,0.3050847457627119,0.1450094161958569,0.5235404896421846,0.02636534839924671,Japan
Final Fantasy X-2,PS2,2003,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,5.279999999999999,2000s,blockbuster,1,0.36363636363636365,0.20454545454545459,0.39962121212121215,0.0321969696969697,Japan
Donkey Kong 64,N64,1999,Platform,Nintendo,3.33,0.79,1.09,0.06,5.27,5.27,1990s,blockbuster,1,0.6318785578747629,0.14990512333965847,0.20683111954459207,0.011385199240986717,North America
Assassin's Creed II,X360,2009,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27,5.25,2000s,blockbuster,1,0.5904761904761905,0.29714285714285715,0.015238095238095238,0.09714285714285714,North America
Professor Layton and the Curious Village,DS,2007,Puzzle,Nintendo,1.22,2.48,1.03,0.52,5.26,5.25,2000s,blockbuster,1,0.23238095238095238,0.4723809523809524,0.1961904761904762,0.09904761904761905,Europe
Tomb Raider II,PS,1997,Action,Eidos Interactive,2.3,2.46,0.2,0.28,5.24,5.24,1990s,blockbuster,1,0.4389312977099236,0.4694656488549618,0.03816793893129771,0.0534351145038168,Europe
Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,5.21,2000s,blockbuster,1,0.12476007677543187,0.14395393474088292,0.6928982725527831,0.038387715930902115,Japan
Diablo III,PC,2012,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2,5.2,2010s,blockbuster,1,0.4673076923076923,0.41346153846153844,0.0,0.11923076923076922,North America
Super Mario Bros. 3,GBA,2003,Platform,Nintendo,2.93,1.25,0.83,0.2,5.2,5.21,2000s,blockbuster,1,0.562380038387716,0.2399232245681382,0.15930902111324374,0.038387715930902115,North America
New Super Mario Bros. U,WiiU,2012,Platform,Nintendo,2.32,1.3,1.27,0.31,5.19,5.2,2010s,blockbuster,1,0.4461538461538461,0.25,0.24423076923076922,0.05961538461538461,North America
Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo,2.49,0.98,1.57,0.15,5.19,5.19,1990s,blockbuster,1,0.4797687861271676,0.1888246628131021,0.302504816955684,0.02890173410404624,North America
FIFA Soccer 13,X360,2012,Action,Electronic Arts,1.08,3.48,0.03,0.58,5.18,5.170000000000001,2010s,blockbuster,1,0.20889748549323015,0.6731141199226305,0.005802707930367503,0.11218568665377174,Europe
The Legend of Zelda: Phantom Hourglass,DS,2007,Action,Nintendo,1.9,1.83,0.95,0.49,5.17,5.17,2000s,blockbuster,1,0.36750483558994196,0.3539651837524178,0.18375241779497098,0.09477756286266925,North America
Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,5.15,1990s,blockbuster,1,0.4077669902912621,0.1436893203883495,0.4271844660194175,0.021359223300970873,Japan
Tomodachi Life,3DS,2013,Simulation,Nintendo,0.96,2.02,1.89,0.28,5.15,5.15,2010s,blockbuster,1,0.18640776699029124,0.39223300970873787,0.3669902912621359,0.05436893203883495,Europe
Mario & Sonic at the Olympic Games,DS,2008,Sports,Sega,1.64,2.48,0.44,0.58,5.14,5.140000000000001,2000s,blockbuster,1,0.3190661478599221,0.4824902723735408,0.08560311284046691,0.11284046692607001,Europe
Medal of Honor: Rising Sun,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,5.14,2000s,blockbuster,1,0.3852140077821012,0.433852140077821,0.025291828793774323,0.15564202334630353,Europe
Kirby's Dream Land,GB,1992,Platform,Nintendo,2.71,0.61,1.7,0.11,5.13,5.13,1990s,blockbuster,1,0.5282651072124757,0.1189083820662768,0.3313840155945419,0.021442495126705655,North America
Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13,5.13,2010s,blockbuster,1,0.6998050682261209,0.21637426900584797,0.009746588693957116,0.07407407407407407,North America
Call of Duty: Advanced Warfare,XOne,2014,Shooter,Activision,3.21,1.53,0.01,0.38,5.13,5.13,2010s,blockbuster,1,0.6257309941520468,0.29824561403508776,0.0019493177387914231,0.07407407407407407,North America
Microsoft Flight Simulator,PC,1996,Simulation,Microsoft Game Studios,3.22,1.69,0.0,0.2,5.12,5.11,1990s,blockbuster,1,0.6301369863013698,0.33072407045009783,0.0,0.03913894324853229,North America
Guitar Hero II,PS2,2006,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12,5.12,2000s,blockbuster,1,0.744140625,0.123046875,0.0,0.1328125,North America
Resident Evil 5,PS3,2009,Action,Capcom,1.96,1.43,1.08,0.65,5.11,5.12,2000s,blockbuster,1,0.3828125,0.279296875,0.2109375,0.126953125,North America
Grand Theft Auto V,XOne,2014,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08,5.08,2010s,blockbuster,1,0.5236220472440946,0.39566929133858264,0.0,0.08070866141732283,North America
Grand Theft Auto: Vice City Stories,PSP,2006,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08,5.09,2000s,blockbuster,1,0.33398821218074654,0.39685658153241654,0.031434184675834975,0.23772102161100198,Europe
FIFA Soccer 11,PS3,2010,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08,5.08,2010s,blockbuster,1,0.11811023622047244,0.6476377952755905,0.011811023622047244,0.22244094488188973,Europe
Super Mario Bros.,GB,1999,Platform,Nintendo,3.4,1.3,0.15,0.22,5.07,5.07,1990s,blockbuster,1,0.6706114398422091,0.2564102564102564,0.029585798816568046,0.04339250493096647,North America
Resident Evil,PS,1996,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05,5.050000000000001,1990s,blockbuster,1,0.40594059405940586,0.22970297029702966,0.2198019801980198,0.14455445544554454,North America
Tony Hawk's Pro Skater,PS,1999,Sports,Activision,3.42,1.38,0.02,0.2,5.02,5.02,1990s,blockbuster,1,0.6812749003984064,0.2749003984063745,0.003984063745019921,0.03984063745019921,North America
Super Smash Bros. for Wii U and 3DS,WiiU,2014,Fighting,Nintendo,2.59,1.06,0.8,0.57,5.02,5.0200000000000005,2010s,blockbuster,1,0.5159362549800796,0.21115537848605576,0.1593625498007968,0.11354581673306771,North America
Warzone 2100,PS,1999,Strategy,Eidos Interactive,2.79,1.89,0.0,0.33,5.01,5.01,1990s,blockbuster,1,0.5568862275449102,0.3772455089820359,0.0,0.0658682634730539,North America
Spyro the Dragon,PS,1998,Platform,Sony Computer Entertainment,3.36,1.36,0.07,0.21,5.0,5.0,1990s,blockbuster,1,0.6719999999999999,0.272,0.014000000000000002,0.041999999999999996,North America
Link's Crossbow Training,Wii,2007,Shooter,Nintendo,3.06,1.18,0.29,0.46,5.0,4.99,2000s,blockbuster,1,0.6132264529058116,0.23647294589178355,0.058116232464929855,0.09218436873747494,North America
Guitar Hero III: Legends of Rock,PS2,2007,Misc,Activision,3.49,0.01,0.01,1.48,4.98,4.99,2000s,high,1,0.6993987975951904,0.002004008016032064,0.002004008016032064,0.29659318637274545,North America
Fallout 3,X360,2008,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96,4.95,2000s,high,1,0.6848484848484848,0.2080808080808081,0.01818181818181818,0.08888888888888889,North America
Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,2007,Role-Playing,Nintendo,1.85,1.2,1.54,0.37,4.96,4.96,2000s,high,1,0.37298387096774194,0.24193548387096772,0.31048387096774194,0.07459677419354839,North America
Uncharted: Drake's Fortune,PS3,2007,Action,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94,4.94,2000s,high,1,0.46761133603238864,0.35020242914979755,0.0242914979757085,0.15789473684210525,North America
Madden NFL 06,PS2,2005,Sports,Electronic Arts,3.98,0.26,0.01,0.66,4.91,4.91,2000s,high,1,0.8105906313645621,0.05295315682281059,0.002036659877800407,0.13441955193482688,North America
LEGO Star Wars: The Complete Saga,DS,2007,Action,LucasArts,2.89,1.54,0.0,0.46,4.9,4.89,2000s,high,1,0.5910020449897752,0.31492842535787324,0.0,0.09406952965235175,North America
Diddy Kong Racing,N64,1997,Racing,Nintendo,2.91,0.99,0.89,0.1,4.88,4.89,1990s,high,1,0.5950920245398774,0.20245398773006137,0.18200408997955012,0.02044989775051125,North America
Monster Hunter Freedom 3,PSP,2010,Role-Playing,Capcom,0.0,0.0,4.87,0.0,4.87,4.87,2010s,high,1,0.0,0.0,1.0,0.0,Japan
Dr. Mario,NES,1990,Puzzle,Nintendo,2.62,0.6,1.52,0.1,4.85,4.84,1990s,high,1,0.5413223140495869,0.12396694214876033,0.3140495867768595,0.02066115702479339,North America
God of War III,PS3,2010,Action,Sony Computer Entertainment,2.74,1.36,0.12,0.63,4.84,4.8500000000000005,2010s,high,1,0.5649484536082474,0.2804123711340206,0.02474226804123711,0.12989690721649483,North America
StarCraft II: Wings of Liberty,PC,2010,Strategy,Activision,2.56,1.68,0.0,0.59,4.83,4.83,2010s,high,1,0.5300207039337475,0.34782608695652173,0.0,0.12215320910973083,North America
Assassin's Creed,PS3,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.83,4.83,4.83,2000s,high,1,0.39544513457556935,0.41407867494824013,0.018633540372670808,0.17184265010351965,Europe
FIFA 15,PS3,2014,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82,4.82,2010s,high,1,0.11825726141078836,0.6514522821576764,0.008298755186721992,0.22199170124481327,Europe
Crash Team Racing,PS,1999,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79,4.79,1990s,high,1,0.5365344467640918,0.3277661795407098,0.0918580375782881,0.043841336116910226,North America
FIFA 17,PS4,2016,Sports,Electronic Arts,0.28,3.75,0.06,0.69,4.77,4.779999999999999,2010s,high,1,0.0585774058577406,0.7845188284518829,0.012552301255230127,0.14435146443514646,Europe
Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.31,0.04,0.41,4.76,4.750000000000001,2010s,high,1,0.6294736842105263,0.2757894736842105,0.008421052631578945,0.08631578947368419,North America
Driver 2,PS,2000,Action,Atari,2.36,2.1,0.02,0.25,4.73,4.7299999999999995,2000s,high,1,0.49894291754756875,0.44397463002114174,0.004228329809725159,0.052854122621564484,North America
The Simpsons: Hit & Run,PS2,2003,Racing,Vivendi Games,1.73,2.19,0.0,0.79,4.7,4.71,2000s,high,1,0.3673036093418259,0.46496815286624205,0.0,0.16772823779193208,Europe
Tony Hawk's Pro Skater 2,PS,2000,Sports,Activision,3.05,1.41,0.02,0.2,4.68,4.68,2000s,high,1,0.6517094017094017,0.30128205128205127,0.004273504273504274,0.04273504273504274,North America
Animal Crossing: City Folk,Wii,2008,Simulation,Nintendo,1.87,1.12,1.32,0.37,4.68,4.680000000000001,2000s,high,1,0.39957264957264954,0.2393162393162393,0.28205128205128205,0.07905982905982904,North America
The Lord of the Rings: The Two Towers,PS2,2002,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,4.67,2000s,high,1,0.4154175588865096,0.41755888650963596,0.017130620985010708,0.14989293361884368,Europe
Forza Motorsport 4,X360,2011,Racing,Microsoft Game Studios,2.08,2.04,0.06,0.47,4.64,4.6499999999999995,2010s,high,1,0.4473118279569893,0.4387096774193549,0.012903225806451615,0.1010752688172043,North America
Tomb Raider,PS,1996,Action,Eidos Interactive,2.29,1.97,0.13,0.24,4.63,4.63,1990s,high,1,0.4946004319654428,0.42548596112311016,0.028077753779697626,0.05183585313174946,North America
Guitar Hero III: Legends of Rock,Wii,2007,Misc,Activision,3.06,1.12,0.0,0.44,4.62,4.62,2000s,high,1,0.6623376623376623,0.24242424242424243,0.0,0.09523809523809523,North America
